제목1,제목2,유사도 측정(0~1)
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[세계 최초 5G]⑤고개드는 고가논란 …해법 없나,0.039215686274509776
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[단독] 방통위 ""SKT, 갤S10 5G 지원금 기습 상향은 불법""",0.07272727272727275
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[르포]  ‘3사3색’ 5G 개통 축제현장···김연아·이제훈·청하도 지원,0.0714285714285714
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"시중은행, 디지털 시대 맞아 미래 먹거리 발굴 '올인'",0.039215686274509776
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[글로벌-Biz 24] 삼성전자, 호찌민에 새로 개관한 삼성 쇼케이스 체험관",0.1272727272727272
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"대원미디어, '짱구X스파오' 화장품 콜라보레이션 6월 출시 예정",0.03448275862068961
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",0.07843137254901955
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[TF사진관] '김학의 동영상-삼성전사 소송 수임' 치고 받는 박영선-황교안,0.10526315789473684
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"삼성전자, 네덜란드에 ‘익스피리언스 스토어’ 첫 오픈…글로벌 마케팅 강화",0.18867924528301883
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"롯데하이마트, 30일까지 '미세먼지 철벽방어' 판촉행사",0.03703703703703698
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"SKT· KT 1호 일반 고객…""5G 서비스 기대""(종합)",0.09999999999999998
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[5G 시대]⑬뜻밖의 '무제한' 요금제 전쟁...인가제는 유물,0.03703703703703698
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,이통3사 5G 서비스 개시…어떤 종목 담을까?,0.061224489795918324
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[공시]광명전기, 59억 규모 공급 계약",0.06521739130434778
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,30대 대기업 일반직원 평균연봉 9천800만원,0.11363636363636365
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"평택시, 다양한 도시농업 추진과 농기계임대사업장 확대 운영",0.10204081632653061
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[분석] 삼성전자, 예고된 '어닝쇼크'에 증시는 무덤덤",0.14583333333333337
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,바닥 확인했나…삼성전자 주가 장중 한때 상승,0.1333333333333333
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[히든히어로즈(41)] ""컨설팅 후 묻히는 프로젝트, 직접 살리고 싶었죠""",0.033333333333333326
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"외국인, 韓 주식 쓸어담는다",0.023255813953488413
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"이통 3사, 모든 고객 5G 개통 시작…너도나도 개통 축제",0.061224489795918324
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"뚜껑 연 삼성전자 1분기 성적표, 증권사 “바닥찍었다”",0.17021276595744683
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"실적 반토막난 삼성전자, 가전은 선방",0.14634146341463417
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"삼성전자, 1분기 어닝쇼크에도 보합세 지속",0.24390243902439024
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"삼성전자 어닝쇼크, 2분기에도 개선 힘들 듯",0.2142857142857143
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"삼성전자, '반도체 쏠림의 역설'..2분기새 이익 11兆 증발",0.3571428571428572
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"광명전기, 삼성전자와 59억 규모 공급 계약",0.13636363636363635
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"광명전기, 삼성전자와 59억 규모 수배전반 공급 계약",0.15217391304347827
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성 1Q 반도체 엎친데 디스플레이 덮쳐…3Q 수요회복 기대,0.1875
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[부자들은 경제신문을 읽는다] 삼성전자, 외국인 방향 중요…전고점 돌파시 매수 유효",0.09836065573770492
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"광명전기, 삼성전자와 59억 규모 수배전반 공급계약",0.15217391304347827
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"광명전기, 삼성전자와 59억원 공급 계약",0.13953488372093026
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"이통3사, 일반 고객 대상 갤럭시 S10 5G 개통 시작...청하 VS 김연아 VS 이제훈",0.06896551724137934
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,‘5G 서비스’보다 ‘단말기 성능’ 홍보하는 삼성전자…5G 스마트폰 개통 첫날 이모저모,0.16666666666666663
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"광명전기, 삼성전자와 59억원 규모 공급 계약",0.1333333333333333
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"어도비, 실시간 고객 경험 관리 플랫폼 출시",0.04255319148936165
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성전자 1분기 '어닝쇼크'…올해 영업익도 '반토막' 우려,0.33333333333333326
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"""삼성전자 D램 불량 매출 규모 1조 이내"" -메리츠종금",0.12244897959183676
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"홍콩 언론 “한국, 5G 글로벌 경쟁 승리 화웨이덕분”",0.037735849056603765
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"SK텔레콤, 5G 일반고객 개통 시작... 임원들 ‘1일 점장’ 맡아",0.09259259259259256
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성전자 1분기 영업익 반토막,0.36363636363636365
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"씨앤지하이테크, 삼성전자와 217억 규모 공급 계약",0.12244897959183676
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,광명전기 삼성전자 주식회사와 59억원 계약체결,0.15555555555555556
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,'반도체 쇼크' 수렁 빠진 삼성전자…하반기 반등 가능할까,0.2272727272727273
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"평택시, 농업서비스 확대로 인구 50만 대도시 준비 '착착'",0.08163265306122447
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"대원미디어-스파오, '콜라보레이션 시즌2'로 사업 및 협업 영역 확대 나선다",0.050000000000000044
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"코스피, 외국인금투 사자에 2200선 방어",0.0888888888888889
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,국내 30대 기업 남녀 성비 8:2.. 성비 불균형 심각,0.1063829787234043
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"‘반도체, 너마저...’, 삼성전자 1Q 영업익 60%↓",0.44736842105263164
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"SKT, 김연아 선수 등 초청해 5G 고객 개통 행사",0.019230769230769273
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성전자의 영업이익이 60% 감소했다 | 허프포스트코리아,0.2954545454545454
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성전자 1분기 영업이익 6조2000억원,0.36111111111111116
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[채권-오전] 제한된 약세 흐름 지속..美 고용지표 대기,0.05769230769230771
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"외신들, 예고된 '삼성 어닝쇼크'에 ""무역갈등 여파""",0.07999999999999996
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"박영선·김연철 인사청문경과보고서, 2차 시한 이틀앞… 불발 기정사실화",0.0862068965517242
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"삼성전자마저 실적 急落 쇼크, 한국경제 초비상이다",0.10204081632653061
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[영상] 예고된 '어닝쇼크'…삼성전자 1분기 영업이익 '반토막',0.28888888888888886
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[단독]SKT도 '5G 무제한' 확대…24개월 제공에 6000원 추가 할인,0.1071428571428571
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"[시황_정오] 코스피 2207.35p, 상승세 (▲0.82p, +0.04%) 지속",0.05084745762711862
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"1Q 어닝쇼크 기록한 삼성, '반·디'가 울렸다",0.13043478260869568
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[뉴스후] 애플 배 아파하는 '세계최초' 삼성 5G폰…반도체 쇼크 5G로 넘는다,0.125
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,'갤럭시S10 5G' 공시지원금 최대 3배차이…가장 많은 통신사는,0.0714285714285714
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성전자 어닝쇼크…반도체·디스플레이 악재에 영업이익 반토막,0.28888888888888886
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,증권사 '삼성전자 실적부진 예상부합...하반기 회복',0.15217391304347827
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,삼성전자 1분기 실적발표 ‘어닝쇼크’…증권가 분위기는 ‘덤덤’,0.2727272727272727
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,이정재-임세령 홍콩서 미술 데이트…정우성도 동행 ‘화제’,0.12
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[삼성전자 1분기 잠정실적 발표] 삼성전자 분기 영업익 10분기만에 ‘최저치’,0.38095238095238093
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,“5G 요금 더 낮아졌으면”…18년째 SKT 고객의 ‘기대반 우려반’,0.14814814814814814
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"홍영표 ""한국당, 박영선에 치졸하고 악의적 공세…법적 책임 묻겠다"" - 머니투데이 뉴스",0.06349206349206349
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"이통3사, ‘갤럭시S10 5G’ 시판…공시지원금 최대 47만5000원",0.11538461538461542
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,‘5G 시대’…통신주 보다 부품주,0.09523809523809523
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[삼성전자 1분기 잠정실적 발표] ‘갤럭시S10’ 초기 흥행덕분에…반도체 부진속 그나마 IM 선방,0.3035714285714286
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[삼성전자 1분기 잠정실적 발표] 삼성전자 ‘예보’ 효과…증시 “불확실성 해소”,0.26530612244897966
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,대형주 1분기 ROE 급락…증시 ‘풍랑주의보’,0.15555555555555556
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,[삼성전자 1분기 잠정실적 발표] 스마트폰 빼고 모두 하락…하반기 메모리 업황 호전 기대,0.2264150943396226
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,'초연결·초고속' 시대 … 이통사 5G '대중화' 출발,0.0625
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"삼성전자, 예고된 1분기 어닝쇼크에 주가는 보합권 등락(종합)",0.17999999999999994
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"'5G 데이터 무제한 느껴봐'…KT, 갤럭시S10 5G 출시",0.07843137254901955
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,한국 세계최초 5G 상용화에 중국 화웨이도 일조,0.06382978723404253
’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,"1분기 실적 급감한 삼성전자, 향후 전망은?",0.2195121951219512
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","미증시 혼조세, 코스피 2210선 눈앞…외인기관 동반매수에 엿새째 상승",0.12
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","5G폰 출시일부터 '경쟁 과열'…SKT, 갤S10 5G 지원금 기습상향(종합2보)",0.20408163265306123
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","KT, 5G 첫날 가입자 1만명 돌파",0.1428571428571428
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","코스피, 외국인·기관 ‘사자’에 상승마감…2210선 ‘눈앞’",0.10869565217391308
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","코스피 2,210선 '턱밑'…외인 '사자'에 엿새 연속 상승(종합2보)",0.10416666666666663
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[TF시황] 코스피, 6거래일 연속 상승세…2210선 '턱밑'",0.13043478260869568
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자, 예고된 1분기 어닝쇼크에 주가는 '무덤덤'(종합2보)",0.08163265306122447
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","SK텔레콤, ‘갤S10 5G’ 공시지원금 상향…과태료 100만원 부과",0.24390243902439024
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","코스피 외인 '사자'에 엿새 연속 상승…2,210선 '턱밑'(종합)",0.1063829787234043
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",평택시 인구 50만 대비 도·농 상생 사업 확대,0.10256410256410253
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",LG폰 1분기도 2천억대 적자…2분기 G8·V50로 적자 줄일까,0.1428571428571428
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자, 1분기 어닝쇼크…주가 충격 없었다",0.09756097560975607
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[국민연금 의결권②] 회장님도 눈치보는 '수탁위', 독립성 과제로",0.07999999999999996
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[시황_장마감] 코스피 2209.61p, 상승(▲3.08p, +0.14%)마감. 외국인 +996억, 기관 +619억, 개인 -1549억",0.1454545454545455
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","'공개 연인' 이정재·임세령, 홍콩서 미술 데이트…정우성도 동참",0.08510638297872342
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","5G폰 출시일부터 '경쟁 과열'…SKT, 갤S10 5G 지원금 기습상향(종합)",0.21276595744680848
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","유영민 장관, 5G폰 개통식 취소하고 고성 산불 현장 찾아",0.17500000000000004
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","광명전기, 삼성전자와 59억 규모 배전반 공급 계약 체결",0.09302325581395343
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[종합]5G 경쟁 초기 과열 조짐…불법 보조금 논란,0.09523809523809523
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[세계 최초 5G]⑤고개드는 고가논란 …해법 없나,0.09523809523809523
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[단독] 방통위 ""SKT, 갤S10 5G 지원금 기습 상향은 불법""",0.2093023255813954
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[르포]  ‘3사3색’ 5G 개통 축제현장···김연아·이제훈·청하도 지원,0.12765957446808507
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","시중은행, 디지털 시대 맞아 미래 먹거리 발굴 '올인'",0.06976744186046513
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[글로벌-Biz 24] 삼성전자, 호찌민에 새로 개관한 삼성 쇼케이스 체험관",0.09999999999999998
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","대원미디어, '짱구X스파오' 화장품 콜라보레이션 6월 출시 예정",0.08163265306122447
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",’반도체 쏠림‘에 발목 잡힌 삼성전자…1분기 영업익 전년比 60% 감소,0.07843137254901955
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[TF사진관] '김학의 동영상-삼성전사 소송 수임' 치고 받는 박영선-황교안,0.03703703703703698
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자, 네덜란드에 ‘익스피리언스 스토어’ 첫 오픈…글로벌 마케팅 강화",0.07692307692307687
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","롯데하이마트, 30일까지 '미세먼지 철벽방어' 판촉행사",0.06521739130434778
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","SKT· KT 1호 일반 고객…""5G 서비스 기대""(종합)",0.1707317073170732
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[5G 시대]⑬뜻밖의 '무제한' 요금제 전쟁...인가제는 유물,0.16666666666666663
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",이통3사 5G 서비스 개시…어떤 종목 담을까?,0.21621621621621623
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[공시]광명전기, 59억 규모 공급 계약",0.1351351351351351
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",30대 대기업 일반직원 평균연봉 9천800만원,0.050000000000000044
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","평택시, 다양한 도시농업 추진과 농기계임대사업장 확대 운영",0.09302325581395343
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[분석] 삼성전자, 예고된 '어닝쇼크'에 증시는 무덤덤",0.09090909090909094
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",바닥 확인했나…삼성전자 주가 장중 한때 상승,0.04761904761904767
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[히든히어로즈(41)] ""컨설팅 후 묻히는 프로젝트, 직접 살리고 싶었죠""",0.05769230769230771
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","외국인, 韓 주식 쓸어담는다",0.05714285714285716
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","이통 3사, 모든 고객 5G 개통 시작…너도나도 개통 축제",0.21621621621621623
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","뚜껑 연 삼성전자 1분기 성적표, 증권사 “바닥찍었다”",0.09090909090909094
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","실적 반토막난 삼성전자, 가전은 선방",0.08108108108108114
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자, 1분기 어닝쇼크에도 보합세 지속",0.09999999999999998
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자 어닝쇼크, 2분기에도 개선 힘들 듯",0.09999999999999998
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자, '반도체 쏠림의 역설'..2분기새 이익 11兆 증발",0.08695652173913038
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","광명전기, 삼성전자와 59억 규모 공급 계약",0.10256410256410253
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","광명전기, 삼성전자와 59억 규모 수배전반 공급 계약",0.09523809523809523
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성 1Q 반도체 엎친데 디스플레이 덮쳐…3Q 수요회복 기대,0.08695652173913038
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[부자들은 경제신문을 읽는다] 삼성전자, 외국인 방향 중요…전고점 돌파시 매수 유효",0.11111111111111116
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","광명전기, 삼성전자와 59억 규모 수배전반 공급계약",0.09523809523809523
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","광명전기, 삼성전자와 59억원 공급 계약",0.10526315789473684
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","이통3사, 일반 고객 대상 갤럭시 S10 5G 개통 시작...청하 VS 김연아 VS 이제훈",0.30952380952380953
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",‘5G 서비스’보다 ‘단말기 성능’ 홍보하는 삼성전자…5G 스마트폰 개통 첫날 이모저모,0.16666666666666663
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","광명전기, 삼성전자와 59억원 규모 공급 계약",0.09999999999999998
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","어도비, 실시간 고객 경험 관리 플랫폼 출시",0.10526315789473684
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성전자 1분기 '어닝쇼크'…올해 영업익도 '반토막' 우려,0.06521739130434778
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","""삼성전자 D램 불량 매출 규모 1조 이내"" -메리츠종금",0.06666666666666665
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","홍콩 언론 “한국, 5G 글로벌 경쟁 승리 화웨이덕분”",0.09090909090909094
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","SK텔레콤, 5G 일반고객 개통 시작... 임원들 ‘1일 점장’ 맡아",0.2093023255813954
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성전자 1분기 영업익 반토막,0.08571428571428574
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","씨앤지하이테크, 삼성전자와 217억 규모 공급 계약",0.09090909090909094
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",광명전기 삼성전자 주식회사와 59억원 계약체결,0.0714285714285714
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",'반도체 쇼크' 수렁 빠진 삼성전자…하반기 반등 가능할까,0.06818181818181812
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","평택시, 농업서비스 확대로 인구 50만 대도시 준비 '착착'",0.17948717948717952
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","대원미디어-스파오, '콜라보레이션 시즌2'로 사업 및 협업 영역 확대 나선다",0.07692307692307687
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","코스피, 외국인금투 사자에 2200선 방어",0.10526315789473684
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",국내 30대 기업 남녀 성비 8:2.. 성비 불균형 심각,0.046511627906976716
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","‘반도체, 너마저...’, 삼성전자 1Q 영업익 60%↓",0.11627906976744184
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","SKT, 김연아 선수 등 초청해 5G 고객 개통 행사",0.21052631578947367
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성전자의 영업이익이 60% 감소했다 | 허프포스트코리아,0.08695652173913038
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성전자 1분기 영업이익 6조2000억원,0.10526315789473684
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[채권-오전] 제한된 약세 흐름 지속..美 고용지표 대기,0.06666666666666665
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","외신들, 예고된 '삼성 어닝쇼크'에 ""무역갈등 여파""",0.06818181818181812
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","박영선·김연철 인사청문경과보고서, 2차 시한 이틀앞… 불발 기정사실화",0.0980392156862745
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","삼성전자마저 실적 急落 쇼크, 한국경제 초비상이다",0.09302325581395343
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[영상] 예고된 '어닝쇼크'…삼성전자 1분기 영업이익 '반토막',0.0625
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[단독]SKT도 '5G 무제한' 확대…24개월 제공에 6000원 추가 할인,0.14583333333333337
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","[시황_정오] 코스피 2207.35p, 상승세 (▲0.82p, +0.04%) 지속",0.12244897959183676
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제","1Q 어닝쇼크 기록한 삼성, '반·디'가 울렸다",0.0714285714285714
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",[뉴스후] 애플 배 아파하는 '세계최초' 삼성 5G폰…반도체 쇼크 5G로 넘는다,0.0980392156862745
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",'갤럭시S10 5G' 공시지원금 최대 3배차이…가장 많은 통신사는,0.2325581395348837
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성전자 어닝쇼크…반도체·디스플레이 악재에 영업이익 반토막,0.08510638297872342
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",증권사 '삼성전자 실적부진 예상부합...하반기 회복',0.045454545454545414
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",삼성전자 1분기 실적발표 ‘어닝쇼크’…증권가 분위기는 ‘덤덤’,0.06521739130434778
"LG유플러스,유플런서 등과  갤럭시 S10 5G 개통 전야제",이정재-임세령 홍콩서 미술 데이트…정우성도 동행 ‘화제’,0.06521739130434778
